19,20
[floor1]
A1,0,0,0,0,0,0,0,0,0,0,0,D5,D2,K1,-1,0,-1,-1,K4
0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1
0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,K6,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,D3,0,0,0,0,0,0,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
UP,0,0,0,0,-1,-1,-1,-1,D4,D4,-1,-1,-1,-1,0,0,0,0,-1
0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1
0,K3,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1
[floor3]
0,0,0,0,0,0,0,0,0,0,0,0,D5,D2,0,-1,0,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,D1
0,0,0,0,0,DO,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0
0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,-1
0,0,D6,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1
0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
UP,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,D6,-1,0,0,0,0,0,D3,0,0,0,0,0,0,0,-1
0,0,0,-1,D7,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,0,0,-1,-1,-1,-1,D4,D4,-1,-1,-1,-1,0,0,0,0,-1
0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1
0,0,0,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1
[floor4]
0,0,0,0,0,0,0,0,0,0,0,0,D5,D2,0,-1,0,-1,-1,0
0,0,0,0,0,0,K2,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,D1
0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0
0,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,-1
0,0,D6,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1
0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
0,0,0,-1,D6,-1,0,0,0,0,0,D3,0,0,0,0,-1,D8,-1,-1
0,0,0,-1,D7,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1
0,0,0,0,0,-1,-1,-1,-1,D4,D4,-1,-1,-1,-1,0,0,0,0,-1
0,0,0,0,0,-1,0,0,0,DO,0,-1,0,0,0,0,0,-1,DO,-1
0,0,0,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,-1
0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1
